churn,age,deposits,withdrawal,purchases_partners,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,ios_user,android_user,registered_phones,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,left_for_two_month_plus,left_for_one_month,reward_rate,is_referred,housing_O,housing_R,payment_type_Bi-Weekly,payment_type_Monthly,payment_type_Semi-Monthly,payment_type_Weekly
1,29,0,0,2,0,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0.07,1,0,1,1,0,0,0
1,24,0,0,4,0,37,0,0,6,1,1,0,1,0,0,0,0,0,0,0,0.47,1,0,1,1,0,0,0
0,19,16,4,36,0,62,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0.7,1,0,1,1,0,0,0
0,28,34,0,76,0,213,0,0,24,1,0,0,1,2,0,0,0,0,0,0,1.6,1,0,1,1,0,0,0
0,31,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0
1,24,0,0,0,0,17,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0
0,27,1,0,75,0,252,0,0,1,1,0,0,1,3,0,0,0,0,1,0,1.97,0,0,1,0,0,0,0
0,35,0,0,180,0,229,0,0,34,1,1,0,1,0,0,0,0,0,1,0,1.4,1,0,1,1,0,0,0
0,45,0,0,9,0,83,0,0,8,1,1,0,1,2,0,0,0,0,0,0,1.07,0,0,1,0,0,0,1
0,59,0,0,17,0,31,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0
1,36,0,0,19,0,48,0,0,17,1,1,0,1,0,0,0,0,0,0,0,0.53,0,0,1,0,0,0,0
0,30,0,0,0,0,86,0,0,4,1,0,0,1,0,0,0,0,0,1,0,0.93,0,0,0,1,0,0,0
0,23,0,0,88,0,207,0,0,8,1,1,0,1,0,0,0,0,0,0,0,1.5,1,0,1,1,0,0,0
1,28,0,0,0,0,25,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.57,0,0,0,1,0,0,0
1,55,0,0,76,0,174,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1.3,0,0,0,1,0,0,0
1,33,1,0,19,0,38,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0.3,0,0,1,1,0,0,0
1,23,0,0,0,0,163,0,1,15,1,0,0,1,0,0,0,0,0,0,0,1.4,0,0,1,1,0,0,0
0,27,0,0,0,0,212,0,0,3,1,1,0,1,3,0,0,0,0,0,0,2.2,0,0,0,1,0,0,0
1,24,0,0,10,0,23,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
1,21,9,0,27,0,38,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0.4,1,0,0,0,1,0,0
0,23,5,2,112,0,234,0,0,19,1,1,1,0,0,0,0,0,0,0,0,1.73,1,0,1,0,0,0,1
0,27,33,1,48,0,245,0,0,20,1,0,0,1,0,0,0,0,0,1,0,2.13,0,0,1,0,0,0,1
0,30,30,1,203,0,320,0,0,11,1,1,1,0,2,0,0,0,0,0,0,2.23,0,1,0,0,0,0,0
0,33,0,0,0,0,236,0,0,6,1,1,1,0,2,0,0,0,0,0,0,2.07,0,0,0,0,0,0,0
0,44,0,0,30,0,149,0,0,11,1,1,0,1,2,0,0,0,0,1,0,1.53,0,1,0,0,0,1,0
1,26,0,0,86,0,169,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.67,0,0,1,1,0,0,0
1,44,0,0,0,2,268,0,0,46,1,1,1,0,0,0,0,0,0,0,0,2.27,0,1,0,1,0,0,0
0,23,0,0,0,0,15,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0.1,0,0,0,0,0,0,0
1,32,2,0,39,0,70,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0.83,0,0,1,0,0,0,1
0,36,0,0,0,0,13,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0.03,0,0,0,1,0,0,0
0,28,0,0,29,0,49,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0.6,0,0,0,1,0,0,0
0,39,0,0,55,0,103,0,0,2,1,1,0,1,0,0,1,1,0,1,0,0.97,1,0,0,1,0,0,0
0,35,0,0,0,0,252,0,0,4,1,0,0,1,0,0,0,0,0,0,0,2.23,0,0,0,0,1,0,0
1,18,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,29,0,0,0,0,33,0,0,5,1,1,0,1,3,0,0,0,0,0,0,0.1,0,1,0,0,0,0,1
1,22,0,0,0,0,111,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1.47,0,0,0,0,1,0,0
1,19,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,40,0,0,0,0,60,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0.97,0,1,0,1,0,0,0
1,23,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,30,52,2,63,0,262,0,0,22,1,1,1,0,0,0,0,0,0,1,0,1.67,0,0,0,0,0,1,0
1,35,3,0,121,0,235,0,0,43,1,1,1,0,0,0,0,0,0,0,0,1.33,0,0,1,1,0,0,0
1,25,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,22,0,0,1,0,32,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0.83,0,0,1,1,0,0,0
0,34,2,0,56,0,240,0,0,5,1,0,0,1,0,0,0,0,0,0,0,2.03,1,0,1,0,0,0,1
1,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.03,0,0,0,1,0,0,0
1,25,0,0,0,0,50,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0.87,0,0,1,0,0,0,1
0,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,25,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,51,5,2,64,0,241,0,0,7,1,1,0,1,0,0,0,0,0,1,0,2.07,1,0,1,0,1,0,0
1,19,0,0,18,0,26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.25,0,0,1,0,0,0,0
0,46,0,0,29,0,45,0,0,5,1,1,1,1,2,0,0,0,0,0,0,0.92,0,0,0,0,0,1,0
0,37,0,0,115,0,220,0,0,7,1,1,0,1,2,0,0,0,0,0,0,1.5,0,0,0,1,0,0,0
1,31,0,0,7,0,5,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,1
0,22,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.04,0,0,0,0,1,0,0
0,31,0,0,0,1,287,2,0,25,1,1,1,0,0,0,0,0,0,0,0,2.23,0,0,1,0,0,0,1
0,23,44,1,68,0,166,0,0,22,1,1,0,1,0,0,0,0,0,1,0,1.9,1,0,1,1,0,0,0
0,23,0,0,8,0,22,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0.71,0,0,0,1,0,0,0
0,31,0,0,0,0,218,0,0,18,1,1,1,0,2,0,0,0,0,0,0,2.23,0,1,0,0,0,0,1
1,25,0,0,0,0,30,0,0,5,1,0,0,1,2,0,0,0,0,0,0,0.47,0,0,1,0,1,0,0
1,29,0,0,268,0,273,0,0,27,1,1,1,0,0,0,0,0,0,0,0,1.8,1,0,1,0,0,0,1
1,24,0,0,0,1,221,0,0,8,1,1,0,1,0,0,0,1,0,0,0,2.3,0,0,1,0,0,1,0
1,24,0,0,53,0,117,0,0,7,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
0,39,0,0,31,0,59,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0.7,0,0,1,1,0,0,0
1,37,1,0,9,0,16,0,0,6,1,1,0,1,0,0,0,0,0,0,0,0.23,0,0,1,0,0,0,0
0,47,0,0,0,0,33,0,0,4,1,1,0,1,2,0,0,0,0,1,1,0.47,0,1,0,1,0,0,0
0,19,2,0,32,0,43,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0.64,0,0,1,0,0,0,1
0,22,32,1,88,0,178,0,0,8,1,1,0,1,0,0,0,0,0,0,0,1.77,0,1,0,0,0,0,0
1,27,0,0,0,0,192,0,0,14,1,1,0,1,0,0,0,0,0,0,0,1.73,0,0,1,1,0,0,0
0,23,0,0,0,2,207,1,0,7,1,1,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1
1,52,0,0,0,0,171,0,0,9,1,1,0,1,0,0,0,0,0,0,0,1.9,0,0,0,1,0,0,0
1,20,7,1,31,0,55,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0.77,0,0,0,1,0,0,0
1,39,2,0,29,0,50,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.37,0,0,1,0,0,0,0
1,31,0,0,0,0,50,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.7,1,0,1,1,0,0,0
0,62,0,0,0,0,14,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0.13,0,0,0,0,1,0,0
0,26,0,0,23,0,37,0,0,8,1,1,1,0,3,0,0,0,0,0,0,0.43,0,0,0,0,0,0,1
0,31,22,3,64,0,163,0,0,9,1,0,0,1,0,0,0,0,0,0,0,1.5,0,0,0,1,0,0,0
1,33,2,1,41,0,74,0,0,8,1,1,1,0,2,0,0,0,0,0,0,0.47,0,0,1,0,0,0,0
1,41,3,1,82,0,160,0,0,35,1,1,1,0,0,0,0,0,0,1,0,1.43,0,0,1,1,0,0,0
0,23,8,0,56,0,145,0,0,4,1,0,0,1,2,0,1,0,0,0,0,1.37,0,0,1,1,0,0,0
1,29,0,0,0,0,128,0,0,6,1,1,0,1,0,0,0,0,0,0,0,1.43,0,0,1,1,0,0,0
1,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,48,0,0,0,5,110,0,0,10,1,1,1,0,0,0,0,0,0,0,0,1.57,0,0,1,1,0,0,0
0,27,0,0,77,0,205,0,0,5,1,0,0,1,0,0,0,0,0,0,0,2.2,0,0,0,1,0,0,0
0,38,8,0,35,0,57,0,0,19,1,1,0,1,0,0,0,0,0,0,0,0.83,1,0,0,0,0,0,1
0,24,0,0,3,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0.1,0,0,0,0,0,1,0
1,33,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,42,4,0,58,0,78,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,37,0,0,0,0,147,0,0,7,1,0,1,0,3,0,0,0,0,0,0,1.77,0,0,1,0,0,0,1
0,36,0,0,0,0,184,0,0,41,1,1,1,0,0,0,0,0,0,0,0,1.87,0,0,1,1,0,0,0
0,24,0,0,58,0,190,0,0,3,1,0,0,1,2,0,0,0,0,0,0,1.53,0,0,1,0,0,0,0
1,36,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0.07,0,0,0,1,0,0,0
0,40,0,0,156,0,234,0,0,12,1,1,0,1,4,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0
1,50,0,0,49,0,252,0,0,92,1,1,1,0,2,0,0,0,0,0,0,1.33,1,0,1,1,0,0,0
1,39,0,0,0,0,7,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0.13,0,0,1,0,0,0,1
1,26,0,0,2,0,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0.09,0,0,0,1,0,0,0
0,21,2,0,65,0,100,0,0,10,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,26,6,0,46,0,80,0,0,25,1,1,1,0,0,0,0,0,0,0,0,0.77,1,0,1,0,0,0,0
0,32,1,0,18,0,50,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0.43,1,0,0,1,0,0,0
0,32,1,0,17,0,221,0,0,9,1,0,0,1,0,0,0,1,0,0,0,2.03,1,0,1,1,0,0,0
0,42,0,0,0,1,43,0,0,8,1,1,1,0,2,0,0,0,0,0,0,0.87,0,0,1,1,0,0,0
0,17,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,20,2,0,80,0,152,0,0,10,1,1,0,1,0,0,0,1,0,0,0,1.17,1,0,1,1,0,0,0
0,28,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.25,0,0,0,0,0,1,0
0,23,0,0,41,0,40,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,38,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,24,0,0,24,0,56,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.9,0,0,0,0,0,1,0
0,31,39,1,121,0,259,0,0,24,1,1,0,1,0,0,0,0,0,0,0,2.17,1,0,1,0,0,0,0
0,41,41,1,65,0,254,0,0,15,1,1,0,1,2,0,0,0,0,1,0,1.77,0,0,1,0,1,0,0
1,24,0,0,0,0,16,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0.53,0,0,0,1,0,0,0
0,33,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,24,0,0,37,0,50,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0.8,0,0,0,1,0,0,0
1,45,0,0,0,0,24,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1
0,24,0,0,43,0,97,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0
1,25,9,4,46,0,72,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0.4,0,0,1,0,0,0,0
0,22,0,0,29,0,72,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0
0,33,3,0,23,0,50,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0.84,0,0,1,0,0,0,0
1,35,0,0,2,0,139,0,0,7,1,0,0,1,0,0,0,0,0,0,0,1.4,0,0,0,1,0,0,0
0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,27,0,0,16,0,35,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,1
0,22,0,0,0,0,36,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0.67,0,0,0,1,0,0,0
1,42,21,6,25,0,65,0,0,7,1,1,0,1,0,0,0,0,0,0,0,0.57,0,0,1,0,0,0,1
1,27,0,0,0,0,121,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1.6,0,0,1,1,0,0,0
0,33,6,2,86,0,158,0,0,14,1,1,0,1,0,0,0,0,0,0,0,1.2,0,0,0,1,0,0,0
0,29,0,0,35,0,64,0,0,3,1,1,1,1,2,0,0,0,0,0,0,0.7,0,0,1,0,1,0,0
1,20,0,0,1,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,1
1,36,0,0,0,1,45,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0.43,0,0,1,1,0,0,0
0,38,1,0,12,0,25,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0.27,0,1,0,1,0,0,0
0,37,32,0,53,0,170,0,0,35,1,0,1,0,0,0,0,0,0,0,0,1.17,1,0,1,1,0,0,0
0,27,2,1,70,0,210,0,0,57,1,0,0,1,0,0,0,0,0,0,0,1.7,1,0,1,0,0,0,0
1,38,2,0,0,0,271,0,0,19,1,1,1,0,2,0,0,0,0,0,0,2.17,0,0,1,0,0,0,0
0,23,0,0,20,0,55,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.7,0,0,0,1,0,0,0
0,30,14,2,22,0,69,0,0,16,1,1,1,0,0,0,0,0,0,0,0,0.57,1,0,0,0,1,0,0
0,23,8,1,66,0,149,0,0,10,1,0,1,0,0,0,0,0,0,1,0,1.33,1,0,0,0,0,0,1
0,27,2,1,27,0,43,0,0,8,1,1,0,1,0,0,0,0,0,0,0,0.37,1,1,0,1,0,0,0
1,31,0,0,101,0,214,0,0,8,1,0,0,1,0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0
1,27,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,55,47,2,48,0,177,0,0,44,1,1,0,1,0,0,0,0,0,0,0,1.57,1,0,1,1,0,0,0
0,24,30,0,82,0,165,0,0,13,1,0,1,0,0,0,0,0,0,0,0,1.27,1,0,1,0,0,0,0
0,31,0,0,3,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0
0,39,0,0,0,0,224,0,0,18,1,0,1,0,2,0,0,0,0,0,0,2.13,0,0,1,0,0,0,1
1,25,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,1
0,31,11,1,47,0,83,0,0,12,1,1,1,0,0,0,0,0,0,0,0,0.63,0,0,1,1,0,0,0
0,22,0,0,3,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0
1,26,0,0,9,0,40,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.43,1,0,0,0,0,0,1
0,42,5,0,32,0,62,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0.93,0,0,1,0,0,0,1
0,26,13,1,34,0,75,0,0,8,1,1,1,0,3,0,0,0,0,0,0,0.2,1,0,1,0,0,0,0
0,30,0,0,35,0,54,0,0,5,1,1,0,1,2,0,0,0,0,0,0,0.46,0,0,0,1,0,0,0
0,29,4,0,31,0,60,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0.7,0,0,1,1,0,0,0
0,28,0,0,0,0,3,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,37,0,0,0,0,25,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0.4,0,0,1,1,0,0,0
1,31,0,0,0,0,37,0,0,11,1,1,1,0,0,0,0,0,0,1,0,0.5,0,0,1,1,0,0,0
0,30,3,0,80,0,216,0,0,13,1,1,0,1,2,0,0,0,0,0,0,1.73,1,0,1,1,0,0,0
0,53,1,1,58,0,100,0,0,9,1,1,0,1,0,0,0,0,0,0,0,0.88,1,0,0,0,1,0,0
0,56,38,1,52,0,136,0,0,34,1,1,1,0,2,0,0,0,0,0,0,1.33,1,0,0,0,1,0,0
0,48,0,0,0,1,221,0,0,12,1,1,0,1,0,0,0,0,0,0,0,2.27,0,0,1,0,0,0,0
0,20,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.07,0,0,0,1,0,0,0
0,27,12,4,32,0,106,0,0,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,27,1,0,160,0,257,0,0,36,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
1,26,0,0,25,0,196,0,0,8,1,1,0,1,0,0,0,0,0,1,0,1.77,0,0,1,0,0,1,0
1,47,0,0,0,0,36,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0.73,0,0,0,1,0,0,0
0,21,1,1,10,0,6,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0.75,1,0,0,1,0,0,0
0,31,3,2,69,0,137,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0.73,0,0,0,1,0,0,0
1,27,0,0,0,0,206,0,0,3,1,1,0,1,2,0,0,0,0,0,0,1.67,0,0,0,1,0,0,0
0,32,10,0,22,0,56,0,0,10,1,1,1,0,0,0,0,0,0,0,0,0.86,0,0,1,1,0,0,0
0,40,0,0,31,0,64,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.7,0,0,0,1,0,0,0
1,31,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,38,0,0,29,0,60,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,1
0,39,1,0,49,1,261,0,0,41,1,1,1,0,2,0,0,0,0,0,0,2.13,0,1,0,1,0,0,0
1,30,0,0,0,0,134,0,0,2,1,1,0,1,0,0,0,0,0,0,1,1.5,0,0,0,0,0,0,0
0,44,0,0,133,0,269,0,0,1,1,1,0,1,2,0,0,0,0,1,0,2.27,0,0,1,1,0,0,0
0,30,0,0,65,0,151,0,0,4,1,0,1,0,0,0,0,0,0,1,0,1.27,1,0,1,1,0,0,0
1,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,12,2,36,0,73,0,0,14,1,0,0,1,0,0,0,0,0,1,0,0.88,1,0,1,1,0,0,0
1,29,1,0,134,0,229,0,0,11,1,1,0,1,0,0,0,0,0,0,0,1.47,1,1,0,0,0,0,1
1,26,18,0,0,0,286,0,0,16,1,1,0,1,2,0,0,0,0,0,0,2.2,0,0,1,0,1,0,0
0,28,0,0,0,0,166,0,0,3,1,1,1,0,3,0,0,0,0,1,0,1.53,1,0,1,0,0,1,0
1,29,0,0,0,0,37,0,0,10,1,1,0,1,3,0,0,0,0,0,0,0.6,0,1,0,0,1,0,0
1,39,3,0,32,0,66,0,0,8,1,1,1,1,2,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0
1,19,2,0,6,0,10,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0.67,1,0,0,0,0,0,0
0,35,0,0,0,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,1
0,25,0,0,12,0,35,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0
1,27,0,0,25,0,66,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,1
0,21,0,0,66,0,106,0,0,21,1,0,1,1,3,0,0,0,0,0,0,1.4,1,0,1,0,0,0,1
0,28,0,0,95,0,252,0,0,12,1,0,0,1,0,0,0,0,0,0,1,2.13,0,0,1,1,0,0,0
0,20,5,0,31,0,35,0,0,4,1,0,0,1,2,0,0,0,0,0,0,0.8,1,1,0,0,0,0,1
0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,34,0,0,46,0,99,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0.77,1,0,1,0,0,0,1
1,26,0,0,0,1,49,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1.23,0,0,0,0,0,1,0
1,22,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,26,0,0,8,0,27,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0.27,0,0,0,0,0,0,1
0,35,0,0,0,0,208,0,0,1,1,0,0,1,2,0,0,0,0,0,0,2.2,0,0,0,1,0,0,0
0,51,1,0,68,0,234,0,0,35,1,1,1,1,3,0,0,0,0,0,0,1.87,1,0,0,1,0,0,0
1,22,0,0,41,0,170,0,0,8,1,0,0,1,4,0,0,0,0,0,0,1.33,1,0,1,1,0,0,0
0,47,18,0,117,0,265,0,0,67,1,1,1,0,0,0,0,0,0,0,0,2.13,1,0,1,0,0,0,0
0,34,28,2,38,0,106,0,0,6,1,0,1,0,0,0,0,0,0,1,0,1.2,1,0,0,1,0,0,0
1,51,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.07,0,0,0,1,0,0,0
0,21,0,0,5,0,6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.1,0,0,0,0,0,1,0
0,34,0,0,63,0,129,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0.97,0,0,0,1,0,0,0
1,29,0,0,25,0,146,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1.73,0,0,0,1,0,0,0
1,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,24,1,1,16,0,26,0,0,6,1,1,0,1,2,0,0,0,0,1,0,0.47,1,0,1,1,0,0,0
0,38,0,0,124,0,282,0,0,21,1,1,0,1,2,0,0,0,0,0,0,2.23,0,0,1,0,0,0,1
1,26,0,0,45,0,105,0,0,4,1,1,1,0,0,0,0,0,0,0,0,1.23,0,0,1,0,0,0,0
0,53,0,0,125,0,72,0,0,43,1,1,1,0,0,0,0,0,0,0,0,0.83,0,0,1,0,1,0,0
0,33,3,1,11,0,28,0,0,16,1,0,0,1,0,0,0,0,0,0,0,0.86,1,0,0,1,0,0,0
1,21,1,0,0,2,159,1,0,12,1,1,0,1,0,0,0,1,0,1,0,1.57,0,0,1,1,0,0,0
1,27,0,0,1,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.03,1,0,1,1,0,0,0
0,31,1,0,16,0,16,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0.57,0,0,1,0,1,0,0
0,43,0,0,69,0,258,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2.3,0,0,1,0,0,0,0
1,35,0,0,3,0,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.07,0,0,0,0,0,0,0
1,33,2,0,47,0,245,0,0,32,1,1,0,1,3,0,0,0,0,1,0,1.6,1,0,1,1,0,0,0
0,24,0,0,112,0,175,0,0,25,1,1,1,0,3,0,0,0,0,1,0,1.33,1,0,1,0,0,0,1
0,39,0,0,0,0,193,0,0,2,1,1,0,1,0,0,0,0,0,0,0,2.4,0,0,1,1,0,0,0
1,25,0,0,24,0,69,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,1
0,29,0,0,20,0,61,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0
1,25,1,0,48,0,90,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.83,1,0,1,1,0,0,0
1,45,0,0,0,0,15,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.27,0,0,0,1,0,0,0
0,24,0,0,0,0,177,1,0,16,1,0,1,0,0,0,0,0,0,0,0,2.03,0,1,0,1,0,0,0
0,38,33,0,199,0,290,0,0,20,1,1,0,1,0,0,0,0,0,0,0,1.97,0,0,1,0,0,1,0
1,41,0,0,0,0,167,0,0,9,1,1,0,1,2,0,0,0,0,0,0,1.77,0,0,0,0,0,0,0
0,52,0,0,6,0,18,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0.43,0,0,0,1,0,0,0
1,29,0,0,0,0,41,0,0,2,1,1,1,1,3,0,0,0,0,0,0,0.83,0,1,0,0,0,0,1
1,29,3,1,6,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,31,0,0,121,0,290,0,0,14,1,0,0,1,0,0,0,0,0,0,0,2.17,0,0,1,0,1,0,0
0,22,0,0,111,0,269,0,0,7,1,1,0,1,0,0,0,0,0,1,0,2.23,0,0,1,1,0,0,0
0,25,1,0,34,0,72,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.73,0,0,0,1,0,0,0
1,50,0,0,0,0,12,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,1,0
0,30,42,4,49,0,192,0,0,27,1,1,1,0,2,0,0,0,0,0,0,1.2,1,0,1,0,0,0,0
1,44,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
